"TIME","GEO","INDIC_NRG","UNIT","Value","Flag and Footnotes"
"2014","Croatia","Final Energy Consumption","Index, 2005=100","86.2",""
"2014","Italy","Primary energy consumption","Million TOE (tonnes of oil equivalent)","143.8",""
"2014","Italy","Primary energy consumption","Percentage",":",""
"2014","Italy","Primary energy consumption","Index, 2005=100","79.3",""
"2014","Italy","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","113.4",""
"2014","Italy","Final Energy Consumption","Percentage",":",""
"2014","Italy","Final Energy Consumption","Index, 2005=100","82.6",""
"2014","Cyprus","Primary energy consumption","Million TOE (tonnes of oil equivalent)","2.2",""
"2014","Cyprus","Primary energy consumption","Percentage",":",""
"2014","Cyprus","Primary energy consumption","Index, 2005=100","89.2",""
"2014","Cyprus","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","1.6",""
"2014","Cyprus","Final Energy Consumption","Percentage",":",""
"2014","Cyprus","Final Energy Consumption","Index, 2005=100","88.0",""
"2014","Latvia","Primary energy consumption","Million TOE (tonnes of oil equivalent)","4.4",""
"2014","Latvia","Primary energy consumption","Percentage",":",""
"2014","Latvia","Primary energy consumption","Index, 2005=100","97.0",""
"2014","Latvia","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","3.9",""
"2014","Latvia","Final Energy Consumption","Percentage",":",""
"2014","Latvia","Final Energy Consumption","Index, 2005=100","96.7",""
"2014","Lithuania","Primary energy consumption","Million TOE (tonnes of oil equivalent)","5.6",""
"2014","Lithuania","Primary energy consumption","Percentage",":",""
"2014","Lithuania","Primary energy consumption","Index, 2005=100","71.1",""
"2014","Lithuania","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","4.8",""
"2014","Lithuania","Final Energy Consumption","Percentage",":",""
"2014","Lithuania","Final Energy Consumption","Index, 2005=100","105.0",""
"2014","Luxembourg","Primary energy consumption","Million TOE (tonnes of oil equivalent)","4.2",""
"2014","Luxembourg","Primary energy consumption","Percentage",":",""
"2014","Luxembourg","Primary energy consumption","Index, 2005=100","87.6",""
"2014","Luxembourg","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","4.0",""
"2014","Luxembourg","Final Energy Consumption","Percentage",":",""
"2014","Luxembourg","Final Energy Consumption","Index, 2005=100","89.3",""
"2014","Hungary","Primary energy consumption","Million TOE (tonnes of oil equivalent)","20.7",""
"2014","Hungary","Primary energy consumption","Percentage",":",""
"2014","Hungary","Primary energy consumption","Index, 2005=100","81.3",""
"2014","Hungary","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","14.9",""
"2014","Hungary","Final Energy Consumption","Percentage",":",""
"2014","Hungary","Final Energy Consumption","Index, 2005=100","81.9",""
"2014","Malta","Primary energy consumption","Million TOE (tonnes of oil equivalent)","0.9",""
"2014","Malta","Primary energy consumption","Percentage",":",""
"2014","Malta","Primary energy consumption","Index, 2005=100","92.6",""
"2014","Malta","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","0.5",""
"2014","Malta","Final Energy Consumption","Percentage",":",""
"2014","Malta","Final Energy Consumption","Index, 2005=100","142.3",""
"2014","Netherlands","Primary energy consumption","Million TOE (tonnes of oil equivalent)","62.7",""
"2014","Netherlands","Primary energy consumption","Percentage",":",""
"2014","Netherlands","Primary energy consumption","Index, 2005=100","90.5",""
"2014","Netherlands","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","47.3",""
"2014","Netherlands","Final Energy Consumption","Percentage",":",""
"2014","Netherlands","Final Energy Consumption","Index, 2005=100","87.3",""
"2014","Austria","Primary energy consumption","Million TOE (tonnes of oil equivalent)","30.6",""
"2014","Austria","Primary energy consumption","Percentage",":",""
"2014","Austria","Primary energy consumption","Index, 2005=100","94.3",""
"2014","Austria","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","26.8",""
"2014","Austria","Final Energy Consumption","Percentage",":",""
"2014","Austria","Final Energy Consumption","Index, 2005=100","96.4",""
"2014","Poland","Primary energy consumption","Million TOE (tonnes of oil equivalent)","89.1",""
"2014","Poland","Primary energy consumption","Percentage",":",""
"2014","Poland","Primary energy consumption","Index, 2005=100","101.7",""
"2014","Poland","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","61.6",""
"2014","Poland","Final Energy Consumption","Percentage",":",""
"2014","Poland","Final Energy Consumption","Index, 2005=100","104.4",""
"2014","Portugal","Primary energy consumption","Million TOE (tonnes of oil equivalent)","20.7",""
"2014","Portugal","Primary energy consumption","Percentage",":",""
"2014","Portugal","Primary energy consumption","Index, 2005=100","83.0",""
"2014","Portugal","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","15.8",""
"2014","Portugal","Final Energy Consumption","Percentage",":",""
"2014","Portugal","Final Energy Consumption","Index, 2005=100","83.2",""
"2014","Romania","Primary energy consumption","Million TOE (tonnes of oil equivalent)","30.8",""
"2014","Romania","Primary energy consumption","Percentage",":",""
"2014","Romania","Primary energy consumption","Index, 2005=100","83.7",""
"2014","Romania","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","21.7",""
"2014","Romania","Final Energy Consumption","Percentage",":",""
"2014","Romania","Final Energy Consumption","Index, 2005=100","87.9",""
"2014","Slovenia","Primary energy consumption","Million TOE (tonnes of oil equivalent)","6.5",""
"2014","Slovenia","Primary energy consumption","Percentage",":",""
"2014","Slovenia","Primary energy consumption","Index, 2005=100","93.1",""
"2014","Slovenia","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","4.6",""
"2014","Slovenia","Final Energy Consumption","Percentage",":",""
"2014","Slovenia","Final Energy Consumption","Index, 2005=100","94.2",""
"2014","Slovakia","Primary energy consumption","Million TOE (tonnes of oil equivalent)","15.3",""
"2014","Slovakia","Primary energy consumption","Percentage",":",""
"2014","Slovakia","Primary energy consumption","Index, 2005=100","85.9",""
"2014","Slovakia","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","10.1",""
"2014","Slovakia","Final Energy Consumption","Percentage",":",""
"2014","Slovakia","Final Energy Consumption","Index, 2005=100","87.0",""
"2014","Finland","Primary energy consumption","Million TOE (tonnes of oil equivalent)","33.4",""
"2014","Finland","Primary energy consumption","Percentage",":",""
"2014","Finland","Primary energy consumption","Index, 2005=100","100.1",""
"2014","Finland","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","24.4",""
"2014","Finland","Final Energy Consumption","Percentage",":",""
"2014","Finland","Final Energy Consumption","Index, 2005=100","96.9",""
"2014","Sweden","Primary energy consumption","Million TOE (tonnes of oil equivalent)","46.2",""
"2014","Sweden","Primary energy consumption","Percentage",":",""
"2014","Sweden","Primary energy consumption","Index, 2005=100","94.9",""
"2014","Sweden","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","31.2",""
"2014","Sweden","Final Energy Consumption","Percentage",":",""
"2014","Sweden","Final Energy Consumption","Index, 2005=100","92.7",""
"2014","United Kingdom","Primary energy consumption","Million TOE (tonnes of oil equivalent)","182.4",""
"2014","United Kingdom","Primary energy consumption","Percentage",":",""
"2014","United Kingdom","Primary energy consumption","Index, 2005=100","81.9",""
"2014","United Kingdom","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","129.8",""
"2014","United Kingdom","Final Energy Consumption","Percentage",":",""
"2014","United Kingdom","Final Energy Consumption","Index, 2005=100","85.0",""
"2014","Iceland","Primary energy consumption","Million TOE (tonnes of oil equivalent)","6.0",""
"2014","Iceland","Primary energy consumption","Percentage",":",""
"2014","Iceland","Primary energy consumption","Index, 2005=100","188.3",""
"2014","Iceland","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","3.6",""
"2014","Iceland","Final Energy Consumption","Percentage",":",""
"2014","Iceland","Final Energy Consumption","Index, 2005=100","178.0",""
"2014","Norway","Primary energy consumption","Million TOE (tonnes of oil equivalent)","26.9",""
"2014","Norway","Primary energy consumption","Percentage",":",""
"2014","Norway","Primary energy consumption","Index, 2005=100","108.0",""
"2014","Norway","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","18.4",""
"2014","Norway","Final Energy Consumption","Percentage",":",""
"2014","Norway","Final Energy Consumption","Index, 2005=100","99.0",""
"2014","Montenegro","Primary energy consumption","Million TOE (tonnes of oil equivalent)","0.9",""
"2014","Montenegro","Primary energy consumption","Percentage",":",""
"2014","Montenegro","Primary energy consumption","Index, 2005=100","88.5",""
"2014","Montenegro","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","0.6",""
"2014","Montenegro","Final Energy Consumption","Percentage",":",""
"2014","Montenegro","Final Energy Consumption","Index, 2005=100","79.6",""
"2014","Former Yugoslav Republic of Macedonia, the","Primary energy consumption","Million TOE (tonnes of oil equivalent)","2.6",""
"2014","Former Yugoslav Republic of Macedonia, the","Primary energy consumption","Percentage",":",""
"2014","Former Yugoslav Republic of Macedonia, the","Primary energy consumption","Index, 2005=100","95.1",""
"2014","Former Yugoslav Republic of Macedonia, the","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","1.7",""
"2014","Former Yugoslav Republic of Macedonia, the","Final Energy Consumption","Percentage",":",""
"2014","Former Yugoslav Republic of Macedonia, the","Final Energy Consumption","Index, 2005=100","99.3",""
"2014","Albania","Primary energy consumption","Million TOE (tonnes of oil equivalent)","2.5",""
"2014","Albania","Primary energy consumption","Percentage",":",""
"2014","Albania","Primary energy consumption","Index, 2005=100","121.6",""
"2014","Albania","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","2.1",""
"2014","Albania","Final Energy Consumption","Percentage",":",""
"2014","Albania","Final Energy Consumption","Index, 2005=100","108.8",""
"2014","Serbia","Primary energy consumption","Million TOE (tonnes of oil equivalent)","12.8",""
"2014","Serbia","Primary energy consumption","Percentage",":",""
"2014","Serbia","Primary energy consumption","Index, 2005=100","83.4",""
"2014","Serbia","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","7.8",""
"2014","Serbia","Final Energy Consumption","Percentage",":",""
"2014","Serbia","Final Energy Consumption","Index, 2005=100","81.9",""
"2014","Turkey","Primary energy consumption","Million TOE (tonnes of oil equivalent)","118.5",""
"2014","Turkey","Primary energy consumption","Percentage",":",""
"2014","Turkey","Primary energy consumption","Index, 2005=100","146.0",""
"2014","Turkey","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","85.9",""
"2014","Turkey","Final Energy Consumption","Percentage",":",""
"2014","Turkey","Final Energy Consumption","Index, 2005=100","135.4",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Primary energy consumption","Million TOE (tonnes of oil equivalent)","2.1",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Primary energy consumption","Percentage",":",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Primary energy consumption","Index, 2005=100","108.3",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","1.2",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Final Energy Consumption","Percentage",":",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Final Energy Consumption","Index, 2005=100","117.9",""
"2014","Moldova","Primary energy consumption","Million TOE (tonnes of oil equivalent)","2.0",""
"2014","Moldova","Primary energy consumption","Percentage",":",""
"2014","Moldova","Primary energy consumption","Index, 2005=100","56.0",""
"2014","Moldova","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","2.0",""
"2014","Moldova","Final Energy Consumption","Percentage",":",""
"2014","Moldova","Final Energy Consumption","Index, 2005=100","82.6",""
"2014","Ukraine","Primary energy consumption","Million TOE (tonnes of oil equivalent)","101.4",""
"2014","Ukraine","Primary energy consumption","Percentage",":",""
"2014","Ukraine","Primary energy consumption","Index, 2005=100","75.6",""
"2014","Ukraine","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","62.8",""
"2014","Ukraine","Final Energy Consumption","Percentage",":",""
